,Edition,Athlete,NOC,Medal
5767,1932,"SZEKELY, Andras",HUN,Bronze
5768,1932,"WANIE, Andras",HUN,Bronze
5769,1932,"MIOYAZAKI, Yasuji",JPN,Gold
5770,1932,"TOYODA, Hisakichi",JPN,Gold
5771,1932,"YOKOYAMA, Takashi",JPN,Gold
5772,1932,"YUSA, Masanori",JPN,Gold
5773,1932,"BOOTH, Francis Ewen",USA,Silver
5774,1932,"FISSLER, George",USA,Silver
5775,1932,"KALILI, Maiola",USA,Silver
5776,1932,"KALILI, Manuella",USA,Silver
5777,1932,"CLAPP, Austin Rhone",USA,Bronze
5778,1932,"DAUBENSPECK, Philip Burton",USA,Bronze
5779,1932,"FINN, Charles Thornton",USA,Bronze
5780,1932,"MCCALLISTER, Charles Harold",USA,Bronze
5781,1932,"O'CONNOR, James Wallace",USA,Bronze
5782,1932,"STRONG, F.Calvert",USA,Bronze
5783,1932,"WILDMAN, Herbert Henry",USA,Bronze
5784,1932,"BARTA, István",HUN,Gold
5785,1932,"BRODY, György",HUN,Gold
5786,1932,"HALASSY, Oliver",HUN,Gold
5787,1932,"HOMONNAI, Lajos",HUN,Gold
5788,1932,"IVÁDY, Sándor",HUN,Gold
5789,1932,"KESERU, Alajos",HUN,Gold
5790,1932,"KESERU, Ferenc",HUN,Gold
5791,1932,"NEMETH, János",HUN,Gold
5792,1932,"SÁRKÁNY, Miklós",HUN,Gold
5793,1932,"VÉRTESI (VRABELY), József",HUN,Gold
5794,1932,"BENECKE, Emil",GER,Silver
5795,1932,"CORDES, Otto",GER,Silver
5796,1932,"ECKSTEIN, Hans",GER,Silver
5797,1932,"GUNST, Fritz",GER,Silver
5798,1932,"RADEMACHER, Erich",GER,Silver
5799,1932,"RADEMACHER, Joachim",GER,Silver
5800,1932,"SCHULZE, Hans",GER,Silver
5801,1932,"SCHWARTZ, Heiko",GER,Silver
5802,1932,"VIRTANEN, Lauri",FIN,Bronze
5803,1932,"KUSOCINSKI, Janusz",POL,Gold
5804,1932,"ISO-HOLLO, Volmari",FIN,Silver
5805,1932,"JONATH, Arthur",GER,Bronze
5806,1932,"TOLAN, Eddie",USA,Gold
5807,1932,"METCALFE, Ralph",USA,Silver
5808,1932,"VON BREMEN, Wilhelmina",USA,Bronze
5809,1932,"WALASIEWICZ, Stanislawa",POL,Gold
5810,1932,"STRIKE-SISSON, Hilda",CAN,Silver
5811,1932,"FINLAY, Donald",GBR,Bronze
5812,1932,"SALING, George J. Jr.",USA,Gold
5813,1932,"BEARD, Percy",USA,Silver
5814,1932,"EDWARDS, Philip",CAN,Bronze
5815,1932,"BECCALI, Luigi",ITA,Gold
5816,1932,"CORNES, John",GBR,Silver
5817,1932,"METCALFE, Ralph",USA,Bronze
5818,1932,"TOLAN, Eddie",USA,Gold
5819,1932,"SIMPSON, George Sidney",USA,Silver
5820,1932,"MCCLUSKEY, Joseph Paul",USA,Bronze
5821,1932,"ISO-HOLLO, Volmari",FIN,Gold
5822,1932,"EVENSON, Thomas",GBR,Silver
5823,1932,"WILSON, Alexander S.",CAN,Bronze
5824,1932,"CARR, William Arthur",USA,Gold
5825,1932,"EASTMAN, Benjamin Bangs",USA,Silver
5826,1932,"TAYLOR, Frederick Morgan",USA,Bronze
5827,1932,"TISDALL, Robert Morton Newburgh",IRL,Gold
5828,1932,"HARDIN, Glenn Foster",USA,Silver
5829,1932,"CASTELLI, Giuseppe",ITA,Bronze
5830,1932,"FACELLI, Luigi",ITA,Bronze
5831,1932,"MAREGATTI, Ruggero",ITA,Bronze
5832,1932,"TOETTI, Edgardo",ITA,Bronze
5833,1932,"DYER, Hector Monroe",USA,Gold
5834,1932,"KIESEL, Robert Allan",USA,Gold
5835,1932,"TOPPINO, Martin Emmett",USA,Gold
5836,1932,"WYKOFF, Frank Clifford",USA,Gold
5837,1932,"BORCHMEYER, Erich",GER,Silver
5838,1932,"HENDRIX, Fritz",GER,Silver
5839,1932,"JONATH, Arthur",GER,Silver
5840,1932,"KÖRNIG, Helmuth",GER,Silver
5841,1932,"HALSTEAD, Nellie",GBR,Bronze
5842,1932,"HISCOCK, Eileen May",GBR,Bronze
5843,1932,"PORTER, Gwendoline Alice",GBR,Bronze
5844,1932,"WEBB, Violet B.",GBR,Bronze
5845,1932,"CAREW, Mary Louise",USA,Gold
5846,1932,"FURTSCH, Evelyn",USA,Gold
5847,1932,"ROGERS, Annette Joan",USA,Gold
5848,1932,"VON BREMEN, Wilhelmina",USA,Gold
5849,1932,"FRIZZELL, Mary",CAN,Silver
5850,1932,"FRIZZELL, Mildred",CAN,Silver
5851,1932,"PALMER-ALDERSON, Lillian",CAN,Silver
5852,1932,"STRIKE-SISSON, Hilda",CAN,Silver
5853,1932,"BALL, James A.",CAN,Bronze
5854,1932,"EDWARDS, Philip",CAN,Bronze
5855,1932,"LEWIS, Raymond Gray",CAN,Bronze
5856,1932,"WILSON, Alexander S.",CAN,Bronze
5857,1932,"ABLOWICH, Edgar Allen",USA,Gold
5858,1932,"CARR, William Arthur",USA,Gold
5859,1932,"FUQUA, Ivan William",USA,Gold
5860,1932,"WARNER, Karl De Witt",USA,Gold
5861,1932,"BURGHLEY, David George",GBR,Silver
5862,1932,"HAMPSON, Thomas",GBR,Silver
5863,1932,"RAMPLING, Godfrey Lionel",GBR,Silver
5864,1932,"STONELEY, Crew Hallett",GBR,Silver
5865,1932,"VIRTANEN, Lauri",FIN,Bronze
5866,1932,"LEHTINEN, Lauri Aleksanteri",FIN,Gold
5867,1932,"HILL, Ralph Anthony",USA,Silver
5868,1932,"FRIGERIO, Ugo",ITA,Bronze
5869,1932,"GREEN, Thomas William",GBR,Gold
5870,1932,"DALINS, Janis",LAT,Silver
5871,1932,"EDWARDS, Philip",CAN,Bronze
5872,1932,"HAMPSON, Thomas",GBR,Gold
5873,1932,"WILSON, Alexander S.",CAN,Silver
5874,1932,"CLARK, Marjorie R.",RSA,Bronze
5875,1932,"DIDRIKSON, Mildred",USA,Gold
5876,1932,"HALL, Evelyne Ruth",USA,Silver
5877,1932,"EBERLE, Wolrad",GER,Bronze
5878,1932,"BAUSCH, James Aloysius Bernard",USA,Gold
5879,1932,"JÄRVINEN, Akiles Eero Johannes",FIN,Silver
5880,1932,"WINTER, Paul",FRA,Bronze
5881,1932,"ANDERSON, John Franklin",USA,Gold
5882,1932,"LABORDE, Henri Jean",USA,Silver
5883,1932,"WAJSOURNA, Jadwiga",POL,Bronze
5884,1932,"COPELAND, Lillian",USA,Gold
5885,1932,"OSBURN, Ruth",USA,Silver
5886,1932,"ZAREMBA, Peter Timothy",USA,Bronze
5887,1932,"O'CALLAGHAN, Patrick",IRL,Gold
5888,1932,"PÖRHÖLÄ, Frans Wilhelmi",FIN,Silver
5889,1932,"TORIBIO, Simeon Galvez",PHI,Bronze
5890,1932,"MCNAUGHTON, Duncan",CAN,Gold
5891,1932,"VAN OSDEL, Robert",USA,Silver
5892,1932,"DAWES-SPINKS, Eva",CAN,Bronze
5893,1932,"SHILEY, Jean",USA,Gold
5894,1932,"DIDRIKSON, Mildred",USA,Silver
5895,1932,"PENTTILA, Eino",FIN,Bronze
5896,1932,"JARVINEN, Matti Henrik",FIN,Gold
5897,1932,"SIPPALA, Matti Kalervo",FIN,Silver
5898,1932,"FLEISCHER, Mathilde (Tilly)",GER,Bronze
5899,1932,"DIDRIKSON, Mildred",USA,Gold
5900,1932,"BRAUMÜLLER, Ellen",GER,Silver
5901,1932,"NAMBU, Chuhei",JPN,Bronze
5902,1932,"GORDON, Edward Lansing",USA,Gold
5903,1932,"REDD, Charles Lambert",USA,Silver
5904,1932,"TOIVONEN, Armas Adam",FIN,Bronze
5905,1932,"ZABALA, Juan Carlos",ARG,Gold
5906,1932,"FERRIS, Samuel",GBR,Silver
5907,1932,"JEFFERSON, George G.",USA,Bronze
5908,1932,"MILLER, William Waring",USA,Gold
5909,1932,"NISHIDA, Shuhei",JPN,Silver
5910,1932,"DOUDA, Frantisek",TCH,Bronze
5911,1932,"SEXTON, Leo Joseph",USA,Gold
5912,1932,"ROTHERT, Harlow Phelps",USA,Silver
5913,1932,"OSHIMA, Kenkichi",JPN,Bronze
5914,1932,"NAMBU, Chuhei",JPN,Gold
5915,1932,"SVENSSON, Eric",SWE,Silver
5916,1932,"SALICA, Louis",USA,Bronze
5917,1932,"ENEKES, Istvan",HUN,Gold
5918,1932,"CABANAS, Francisco",MEX,Silver
5919,1932,"FEARY, Frederick",USA,Bronze
5920,1932,"LOVELL, Alberto Santiago",ARG,Gold
5921,1932,"ROVATI, Luigi",ITA,Silver
5922,1932,"VILLANUEVA, Jose",PHI,Bronze
5923,1932,"GWYNNE, Horace Lefty",CAN,Gold
5924,1932,"ZIGLARSKI, Hans",GER,Silver
5925,1932,"CARLSSON-EKEBACK, Allan",SWE,Bronze
5926,1932,"ROBLEDO, Carmelo Ambrosio",ARG,Gold
5927,1932,"SCHLEINKOFER, Josef",GER,Silver
5928,1932,"BOR, Nathan",USA,Bronze
5929,1932,"STEVENS, Lawrence",RSA,Gold
5930,1932,"AHLQVIST, Thure",SWE,Silver
5931,1932,"AHLBERG, Bruno Valfrid",FIN,Bronze
5932,1932,"FLYNN, Edward L.",USA,Gold
5933,1932,"CAMPE, Erich",GER,Silver
5934,1932,"PIERCE, Ernest",RSA,Bronze
5935,1932,"BARTH, Carmen",USA,Gold
5936,1932,"AZAR, Amado",ARG,Silver
5937,1932,"JORGENSEN, Peter Oscar",DEN,Bronze
5938,1932,"CARSTENS, David Daniel",RSA,Gold
5939,1932,"ROSSI, Gino",ITA,Silver
5940,1932,"BRITZ, Bernhard",SWE,Bronze
5941,1932,"PAVESI, Attilio",ITA,Gold
5942,1932,"SEGATO, Guglielmo",ITA,Silver
5943,1932,"BERG, Arne",SWE,Bronze
5944,1932,"BRITZ, Bernhard",SWE,Bronze
5945,1932,"HÖGLUND, Sven",SWE,Bronze
5946,1932,"OLMO, Giuseppe",ITA,Gold
5947,1932,"PAVESI, Attilio",ITA,Gold
5948,1932,"SEGATO, Guglielmo",ITA,Gold
5949,1932,"HANSEN, Henry Peter Christian",DEN,Silver
5950,1932,"NIELSEN, Leo",DEN,Silver
5951,1932,"SÖRENSEN, Frode Otto",DEN,Silver
5952,1932,"RAMPELBERG, Charles",FRA,Bronze
5953,1932,"GRAY, Edgar Laurence",AUS,Gold
5954,1932,"VAN EGMOND, Jacobus Johannes",NED,Silver
5955,1932,"CHRISTENSEN, Harald",DEN,Bronze
5956,1932,"GERVIN, Willy Viggo",DEN,Bronze
5957,1932,"CHAILLOT, Louis",FRA,Gold
5958,1932,"PERRIN, Maurice",FRA,Gold
5959,1932,"CHAMBERS, Ernest Henry",GBR,Silver
5960,1932,"CHAMBERS, Stanley",GBR,Silver
5961,1932,"PELLIZZARI, Bruno",ITA,Bronze
5962,1932,"VAN EGMOND, Jacobus Johannes",NED,Gold
5963,1932,"CHAILLOT, Louis",FRA,Silver
5964,1932,"HARWELL, William Gladstone",GBR,Bronze
5965,1932,"HOLLAND, Charles Alfred",GBR,Bronze
5966,1932,"JOHNSON, Ernest Alfred",GBR,Bronze
5967,1932,"SOUTHALL, Frank William",GBR,Bronze
5968,1932,"BORSARI, Nino",ITA,Gold
5969,1932,"CIMATTI, Marco",ITA,Gold
5970,1932,"GHILARDI, Alberto",ITA,Gold
5971,1932,"PEDRETTI, Paolo",ITA,Gold
5972,1932,"CHOCQUE, Paul",FRA,Silver
5973,1932,"FOURNIER, Amede",FRA,Silver
5974,1932,"LEGREVES, Rene",FRA,Silver
5975,1932,"MOUILLEFARINE, Henri",FRA,Silver
5976,1932,"TUTTLE, Hiram E.",USA,Bronze
5977,1932,"LESAGE, Xavier François",FRA,Gold
5978,1932,"MARION, Charles Louis Pierre",FRA,Silver
5979,1932,"KITTS, Isaac Leonard",USA,Bronze
5980,1932,"MOORE, Alvin H.",USA,Bronze
5981,1932,"TUTTLE, Hiram E.",USA,Bronze
5982,1932,"JOUSSEAUME, Andre Rene",FRA,Gold
5983,1932,"LESAGE, Xavier François",FRA,Gold
5984,1932,"MARION, Charles Louis Pierre",FRA,Gold
5985,1932,"BOLTENSTERN JR., Gustaf Adolf",SWE,Silver
5986,1932,"BYSTRÖM, Thomas",SWE,Silver
5987,1932,"SANDSTRÖM, Bertil",SWE,Silver
5988,1932,"VON ROSEN JR., Clarence",SWE,Bronze
5989,1932,"PAHUD DE MORTANGES, Charles Ferdinand",NED,Gold
5990,1932,"THOMSON, Earl Foster",USA,Silver
5991,1932,"ARGO, Edwin Yancey",USA,Gold
5992,1932,"CHAMBERLIN, Harry Dwight",USA,Gold
5993,1932,"THOMSON, Earl Foster",USA,Gold
5994,1932,"PAHUD DE MORTANGES, Charles Ferdinand",NED,Silver
5995,1932,"SCHUMMELKETEL, Karel Johan",NED,Silver
5996,1932,"VAN LENNEP, Aernout",NED,Silver
5997,1932,"VON ROSEN JR., Clarence",SWE,Bronze
5998,1932,"NISHI, Takeichi",JPN,Gold
5999,1932,"CHAMBERLIN, Harry Dwight",USA,Silver
6000,1932,"AGOSTONI, Carlo",ITA,Bronze
6001,1932,"CORNAGGIA-MEDICI, Giancarlo C.",ITA,Gold
6002,1932,"BUCHARD, Georges",FRA,Silver
6003,1932,"CALNAN, George Charles",USA,Bronze
6004,1932,"DE CAPRILES, Miguel Angel",USA,Bronze
6005,1932,"HEISS, Gustave Marinius",USA,Bronze
6006,1932,"JAECKEL, Tracy",USA,Bronze
6007,1932,"RIGHEIMER, Frank Stahl Jr.",USA,Bronze
6008,1932,"SHEARS, Curtis Charles",USA,Bronze
6009,1932,"BUCHARD, Georges",FRA,Gold
6010,1932,"CATTIAU, Philippe",FRA,Gold
6011,1932,"JOURDANT, Fernand",FRA,Gold
6012,1932,"PIOT, Jean",FRA,Gold
6013,1932,"SCHMETZ, Bernard",FRA,Gold
6014,1932,"TAINTURIER, Georges",FRA,Gold
6015,1932,"AGOSTONI, Carlo",ITA,Silver
6016,1932,"CORNAGGIA-MEDICI, Giancarlo C.",ITA,Silver
6017,1932,"MINOLI, Renzo",ITA,Silver
6018,1932,"RAGNO, Saverio",ITA,Silver
6019,1932,"RICCARDI, Franco",ITA,Silver
6020,1932,"GAUDINI, Giulio",ITA,Bronze
6021,1932,"MARZI, Gustavo",ITA,Gold
6022,1932,"LEVIS, Joseph L.",USA,Silver
6023,1932,"BOGEN, Erna",HUN,Bronze
6024,1932,"PREIS-MÜLLER, Ellen S.",AUT,Gold
6025,1932,"GUINNESS, Heather Seymour",GBR,Silver
6026,1932,"ALESSANDRONI, Hugh Vincent",USA,Bronze
6027,1932,"CALNAN, George Charles",USA,Bronze
6028,1932,"EVERY, Dernell",USA,Bronze
6029,1932,"LEVIS, Joseph L.",USA,Bronze
6030,1932,"RIGHEIMER, Frank Stahl Jr.",USA,Bronze
6031,1932,"STEERE, Richard Clarke",USA,Bronze
6032,1932,"BONDOUX, René",FRA,Gold
6033,1932,"BOUGNOL, René",FRA,Gold
6034,1932,"CATTIAU, Philippe",FRA,Gold
6035,1932,"GARDERE, Edouard",FRA,Gold
6036,1932,"LEMOINE, René",FRA,Gold
6037,1932,"PIOT, Jean",FRA,Gold
6038,1932,"GAUDINI, Giulio",ITA,Silver
6039,1932,"GUARAGNA, Gioachino",ITA,Silver
6040,1932,"MARZI, Gustavo",ITA,Silver
6041,1932,"PESSINA, Giorgio",ITA,Silver
6042,1932,"PIGNOTTI, Ugo",ITA,Silver
6043,1932,"TERLIZZI, Rodolfo",ITA,Silver
6044,1932,"KABOS, Endre",HUN,Bronze
6045,1932,"PILLER JEKELFALUSSY, György",HUN,Gold
6046,1932,"GAUDINI, Giulio",ITA,Silver
6047,1932,"DOBROWOLSKI, Wladyslaw",POL,Bronze
6048,1932,"FRIEDRICH, Tadeusz",POL,Bronze
6049,1932,"LUBICZ-NYCZ, Leszek",POL,Bronze
6050,1932,"PAPÉE, Adam",POL,Bronze
6051,1932,"SEGDA, Wladyslaw",POL,Bronze
6052,1932,"SUSKI, Marian",POL,Bronze
6053,1932,"GEREVICH, Aladar",HUN,Gold
6054,1932,"GLYKAIS, Gyula",HUN,Gold
6055,1932,"KABOS, Endre",HUN,Gold
6056,1932,"NAGY, Erno",HUN,Gold
6057,1932,"PETSCHAUER, Attila",HUN,Gold
6058,1932,"PILLER JEKELFALUSSY, György",HUN,Gold
6059,1932,"ANSELMI, Renato",ITA,Silver
6060,1932,"DE VECCHI, Arturo",ITA,Silver
6061,1932,"GAUDINI, Giulio",ITA,Silver
6062,1932,"MARZI, Gustavo",ITA,Silver
6063,1932,"PIGNOTTI, Ugo",ITA,Silver
6064,1932,"SALAFIA, Emilio",ITA,Silver
6065,1932,"LERTORA, Mario",ITA,Bronze
6066,1932,"PELLE, István",HUN,Gold
6067,1932,"MIEZ, Georges",SUI,Silver
6068,1932,"TERÄSVIRTA, Einari Allan",FIN,Bronze
6069,1932,"BIXLER, Dallas Denver",USA,Gold
6070,1932,"SAVOLAINEN, Heikki",FIN,Silver
6071,1932,"KUHLEMEIER, William Harmon",USA,Bronze
6072,1932,"ROTH, George Helm",USA,Gold
6073,1932,"ERENBERG, Philip Richard",USA,Silver
6074,1932,"SAVOLAINEN, Heikki",FIN,Bronze
6075,1932,"NERI, Romeo",ITA,Gold
6076,1932,"PELLE, István",HUN,Silver
6077,1932,"SAVOLAINEN, Heikki",FIN,Bronze
6078,1932,"NERI, Romeo",ITA,Gold
6079,1932,"PELLE, István",HUN,Silver
6080,1932,"HAUBOLD, Frank Otto",USA,Bronze
6081,1932,"PELLE, István",HUN,Gold
6082,1932,"BONOLI, Omero",ITA,Silver
6083,1932,"LATTUADA, Giovanni",ITA,Bronze
6084,1932,"GULACK, George Julius",USA,Gold
6085,1932,"DENTON, William Thomas",USA,Silver
6086,1932,"CONNELLY, Thomas Francis Jr.",USA,Bronze
6087,1932,"BASS, Raymond Henry",USA,Gold
6088,1932,"GALBRAITH, William Jackson",USA,Silver
6089,1932,"NYBERG-NOROMA, Mauri Kalervo",FIN,Bronze
6090,1932,"PAKARINEN, Veikko Ilmari",FIN,Bronze
6091,1932,"SAVOLAINEN, Heikki",FIN,Bronze
6092,1932,"TERÄSVIRTA, Einari Allan",FIN,Bronze
6093,1932,"UOSIKKINEN, Martti",FIN,Bronze
6094,1932,"CAPUZZO, Oreste",ITA,Gold
6095,1932,"GUGLIELMETTI, Savino",ITA,Gold
6096,1932,"LERTORA, Mario",ITA,Gold
6097,1932,"NERI, Romeo",ITA,Gold
6098,1932,"TOGNINI, Franco",ITA,Gold
6099,1932,"CUMISKEY, Frank Joseph",USA,Silver
6100,1932,"HAUBOLD, Frank Otto",USA,Silver
6101,1932,"JOCHIM, Alfred",USA,Silver
6102,1932,"MEYER, Frederick H.",USA,Silver
6103,1932,"SCHULER, Michael",USA,Silver
6104,1932,"HERRMANN, William John",USA,Bronze
6105,1932,"WOLFE, Rowland",USA,Gold
6106,1932,"GROSS, Edward",USA,Silver
6107,1932,"CARMICHAEL, Edward",USA,Bronze
6108,1932,"GUGLIELMETTI, Savino",ITA,Gold
6109,1932,"JOCHIM, Alfred",USA,Silver
6110,1932,"BODDINGTON, William Westcott",USA,Bronze
6111,1932,"BREWSTER, Harold S.",USA,Bronze
6112,1932,"DEACON, Amos R.Little",USA,Bronze
6113,1932,"DISSTON, Horace Cumberland",USA,Bronze
6114,1932,"EWING, Samuel Evans Jr.",USA,Bronze
6115,1932,"GENTLE, James Cuthbert",USA,Bronze
6116,1932,"GREER, Henry Kirk",USA,Bronze
6117,1932,"KNAPP, Lawrence A.",USA,Bronze
6118,1932,"MCMULLIN, David III.",USA,Bronze
6119,1932,"O'BRIEN, Leonard Francis",USA,Bronze
6120,1932,"SHEAFFER, Charles Miller",USA,Bronze
6121,1932,"WOLTERS, Frederick Stanley",USA,Bronze
6122,1932,"BAIS, Dhyan Chand",IND,Gold
6123,1932,"BAIS, Roop Singh",IND,Gold
6124,1932,"BOKHARI, Lal Shah",IND,Gold
6125,1932,"CARR, Richard John",IND,Gold
6126,1932,"HAMMOND, Leslie Charles",IND,Gold
6127,1932,"HIND, Arthur Charles",IND,Gold
6128,1932,"JAFFAR, Sayed Mohomed",IND,Gold
6129,1932,"MINHAS, Masud Ali Khan",IND,Gold
6130,1932,"PINNIGER, Broome Eric",IND,Gold
6131,1932,"SINGH KULLAR, Gurmit",IND,Gold
6132,1932,"TAPSELL, Carlyle Carrol",IND,Gold
6133,1932,"HAMADA, Shunkichi",JPN,Silver
6134,1932,"INOHARA, Junzo",JPN,Silver
6135,1932,"KOBAYASHI, Sadayoshi",JPN,Silver
6136,1932,"KON, Haruhiko",JPN,Silver
6137,1932,"KONISHI, Kenichi",JPN,Silver
6138,1932,"NAGATA, Hiroshi",JPN,Silver
6139,1932,"NAKAMURA, Eiichi",JPN,Silver
6140,1932,"SAKAI, Yoshio",JPN,Silver
6141,1932,"SHIBATA, Katsumi",JPN,Silver
6142,1932,"SODA, Akio",JPN,Silver
6143,1932,"USAMI, Toshio",JPN,Silver
6144,1932,"MAYO, Richard Walden",USA,Bronze
6145,1932,"OXENSTIERNA, Johan Gabriel",SWE,Gold
6146,1932,"LINDMAN, Bo Sigfrid Gabriel",SWE,Silver
6147,1932,"BUDZINSKI, Henryk",POL,Bronze
6148,1932,"KRENZ-MIKOLAJCZAK, Janusz",POL,Bronze
6149,1932,"CLIVE, Lewis",GBR,Gold
6150,1932,"EDWARDS, Hugh",GBR,Gold
6151,1932,"STILES, Cyril Alec",NZL,Silver
6152,1932,"THOMPSON, Fred Houghton",NZL,Silver
6153,1932,"DE MILLE, Noel",CAN,Bronze
6154,1932,"PRATT, Charles E.",CAN,Bronze
6155,1932,"GILMORE, Williams  E.Garrett",USA,Gold
6156,1932,"MYERS, Kenneth",USA,Gold
6157,1932,"BOETZELEN, Gerhard",GER,Silver
6158,1932,"BUHTZ, Herbert",GER,Silver
6159,1932,"BOAL, Donald G.",CAN,Bronze
6160,1932,"EASTWOOD, Earl",CAN,Bronze
6161,1932,"FRY, Harry Britain",CAN,Bronze
6162,1932,"HARRIS, Joseph John",CAN,Bronze
6163,1932,"LIDDELL, Cedric Haswell",CAN,Bronze
6164,1932,"MAC DONALD, George Leslie",CAN,Bronze
6165,1932,"STANYAR, Stanley",CAN,Bronze
6166,1932,"TAYLOR, Albert",CAN,Bronze
6167,1932,"THOBURN, William",CAN,Bronze
6168,1932,"BLAIR, James Howard",USA,Gold
6169,1932,"CHANDLER, Charles",USA,Gold
6170,1932,"DUNLAP, David Coombs",USA,Gold
6171,1932,"GRAHAM, Norris James",USA,Gold
6172,1932,"GREGG, Duncan Smith",USA,Gold
6173,1932,"HALL, Winslow William",USA,Gold
6174,1932,"JASTRAM, Burton Albert",USA,Gold
6175,1932,"SALISBURY, Edwin Lyle",USA,Gold
6176,1932,"TOWER, Harold",USA,Gold
6177,1932,"BALLERI, Mario",ITA,Silver
6178,1932,"BARBIERI, Renato",ITA,Silver
6179,1932,"BARSOTTI, Dino",ITA,Silver
6180,1932,"BRACCI, Renato",ITA,Silver
6181,1932,"CIONI, Vittorio",ITA,Silver
6182,1932,"DEL BIMBO, Guglielmo",ITA,Silver
6183,1932,"GARZELLI, Enrico",ITA,Silver
6184,1932,"MILANI, Cesare",ITA,Silver
6185,1932,"VESTRINI, Roberto",ITA,Silver
6186,1932,"COSSU, Francesco",ITA,Bronze
6187,1932,"D, Giliante",ITA,Bronze
6188,1932,"GHIARDELLO, Antonio",ITA,Bronze
6189,1932,"PROVENZANI GARZONI, Antonio",ITA,Bronze
6190,1932,"BADCOCK, John Charles",GBR,Gold
6191,1932,"BERESFORD, Jack",GBR,Gold
6192,1932,"EDWARDS, Hugh",GBR,Gold
6193,1932,"GEORGE, Rowland David",GBR,Gold
6194,1932,"ALETTER, Karl",GER,Silver
6195,1932,"FLINSCH, Walter",GER,Silver
6196,1932,"GABER, Ernst",GER,Silver
6197,1932,"MAIER, Hans",GER,Silver
6198,1932,"BRAUN, Jerzy",POL,Bronze
6199,1932,"KOBYLINSKI, Edward",POL,Bronze
6200,1932,"SKOLIMOWSKI, Jerzy",POL,Bronze
6201,1932,"SLAZAK, Janusz",POL,Bronze
6202,1932,"URBAN, Stanislaw",POL,Bronze
6203,1932,"ELLER, Hans",GER,Gold
6204,1932,"HOECK, Horst",GER,Gold
6205,1932,"MEYER, Walter",GER,Gold
6206,1932,"NEUMANN, Karl-Heinz",GER,Gold
6207,1932,"SPREMBERG, Joachim",GER,Gold
6208,1932,"DIVORA, Riccardo",ITA,Silver
6209,1932,"PAROVEL, Bruno",ITA,Silver
6210,1932,"PLAZZER, Giovanni",ITA,Silver
6211,1932,"SCHER, Giorgio",ITA,Silver
6212,1932,"VATTOVAZ, Bruno",ITA,Silver
